,Unnamed: 0,android_id,apptype,carrier,dev_height,dev_ppi,dev_width,label,lan,media_id,ntt,os,osv,package,sid,timestamp,version,fea_hash,location,fea1_hash,cus_type
179,179,201263,956,46000.0,2070.0,0.0,1080.0,0,zh-CN,314,2.0,android,7.1.1,62,1277194,1559967940145.6772,11,1812194936,101,576478328,677
180,180,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1065068,1560025563688.0518,0,4116110961,102,2661244967,411
181,181,345861,761,46000.0,2016.0,0.0,1080.0,0,,54,6.0,android,7.1.1,9,1815432,1559603121373.0933,0,3244320991,16,3892290484,772
182,182,629651,1076,46003.0,2244.0,0.0,1080.0,1,zh-CN,64,2.0,android,8.1.0,0,1885863,1559617786223.8833,5,368846363,13,952438378,677
183,183,3357,1199,46000.0,0.0,0.0,0.0,0,cn,104,2.0,android,7.1.1,18,1004447,1560057221192.3782,8,3196391083,103,2329670524,1152
184,184,0,1106,46000.0,0.0,0.0,0.0,1,,39,6.0,android,7.1.2,6,1262245,1560000223337.804,0,2065983711,84,4190764663,411
185,185,14258,917,46000.0,2040.0,0.0,1080.0,1,zh_CN,109,2.0,android,9,0,1452778,1559829115608.3523,0,2428987428,51,1293300341,1266
186,186,423834,758,46000.0,2160.0,0.0,1080.0,0,,199,2.0,android,8.1.0,38,1590720,1559804854811.915,0,2972223605,13,1879764010,753
187,187,583381,1004,46003.0,2960.0,480.0,1440.0,1,zh,139,2.0,android,9,24,1818717,1559647553891.943,7,3782214004,104,876774520,1019
188,188,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,5.0,Android,9.0.0,4,1529931,1559777214196.7676,0,898148271,105,2594136103,411
189,189,425577,788,46000.0,1800.0,480.0,1080.0,0,zh-CN,194,2.0,Android,5.1.1,35,1593283,1559818266091.2236,5,840725866,49,2970246703,1380
190,190,100526,938,46000.0,2244.0,3.0,1080.0,1,zh-CN,4,2.0,Android,9,1,1136722,1560085971895.4573,11,2981076260,106,129322164,354
191,191,157084,1076,46001.0,2248.0,0.0,1080.0,1,zh-CN,64,2.0,android,9,0,1215089,1559923411683.4375,5,1300573309,107,3868593770,544
192,192,415712,1076,46001.0,2280.0,0.0,1080.0,0,zh-CN,64,2.0,android,9,0,1579155,1559809029012.6875,5,3306313178,83,4130235439,1076
193,193,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1100338,1560038294069.9983,0,2661175165,108,2711576615,411
194,194,0,1001,46000.0,748.0,0.0,360.0,1,zh-CN,29,5.0,Android,9.0.0,4,1707923,1559729064677.079,0,2225852005,109,2745131047,411
195,195,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1516237,1559792803726.137,0,272656607,17,2627690535,411
196,196,200069,893,-1.0,0.0,0.0,0.0,0,,89,2.0,android,8.0.0,17,1275519,1559928821004.3516,0,3184903279,48,1686309018,1285
197,197,0,1001,46000.0,640.0,0.0,360.0,0,zh-CN,29,2.0,Android,6.0.0,4,1143971,1560078719416.2776,0,1697362805,110,2627690535,411
198,198,346599,1199,46000.0,0.0,0.0,0.0,1,cn,104,2.0,android,8.0.0,18,1481277,1559798782573.567,8,3835944107,111,2329670524,734
199,199,477112,1199,46000.0,0.0,0.0,0.0,1,cn,104,2.0,android,7.1.1,18,1666139,1559703242857.3982,8,222940793,90,2329670524,506
200,200,0,1001,46000.0,664.0,0.0,320.0,1,zh-CN,29,2.0,Android,9.0.0,4,1187760,1559951833049.4646,0,2952172411,21,2661244967,411
201,201,156807,1076,46000.0,2340.0,0.0,1080.0,1,zh-CN,64,6.0,android,9,0,1214721,1559949985887.845,6,3439364213,48,968590437,696
202,202,95572,1052,46000.0,1920.0,480.0,1080.0,0,zh-CN,69,2.0,Android,5.1.1,14,1129881,1560058342735.0786,0,133239152,112,3972767699,468
203,203,136198,761,46000.0,1920.0,0.0,1080.0,0,,54,2.0,android,6.0.1,9,1185947,1559953059320.1206,0,2579519711,113,1762323498,392
204,204,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1831318,1559601863397.691,0,3757085813,114,2711576615,411
205,205,126886,1004,46000.0,1356.0,0.0,720.0,1,,129,2.0,android,7.1.2,0,1173090,1559960661835.3352,0,1140351088,36,4070334767,316
206,206,626342,719,46000.0,1280.0,320.0,720.0,0,zh-CN,44,3.0,android,5.1,7,1881060,1559617797675.3015,8,748326010,115,899836719,1152
207,207,545688,1001,0.0,1424.0,0.0,720.0,0,,29,2.0,android,8.1.0,0,1764651,1559642215166.8647,3,895981238,0,2745131047,1019
208,208,39618,761,46000.0,1280.0,0.0,720.0,0,,54,6.0,android,5.1,9,1053314,1560035794532.2969,0,311584991,25,1208675370,1247
209,209,708351,893,0.0,0.0,0.0,0.0,0,,19,6.0,android,7.1,0,1997779,1559531386713.282,4,239163946,116,695362607,886
210,210,559192,893,0.0,0.0,0.0,0.0,0,,49,2.0,android,8.1,0,1783854,1559641269596.402,4,2663340255,117,490956079,392
211,211,293672,1004,46000.0,1920.0,480.0,1080.0,1,zh,139,2.0,android,8.0,24,1406750,1559864321759.5088,7,3124804725,118,876774520,506
212,212,111501,1052,46000.0,1280.0,480.0,720.0,0,zh-CN,69,2.0,Android,5.1,14,1521769,1559820164553.7236,0,3682969639,42,3989544915,1228
213,213,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,2.0,Android,9.0.0,4,1441083,1559891083051.021,0,1615662652,119,2745131047,411
214,214,682099,1199,46000.0,0.0,0.0,0.0,0,cn,104,6.0,android,5.1,18,1960486,1559560377095.0947,8,2042379556,57,2329670524,335
215,215,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1640348,1559711817507.0112,0,837706352,120,2711576615,411
216,216,610526,1052,46000.0,1920.0,480.0,1080.0,0,zh-CN,69,2.0,Android,6.0.1,14,1858133,1559642169221.3716,0,2506055217,8,4090208211,506
217,217,341881,893,0.0,0.0,0.0,0.0,0,,49,6.0,android,7.1,0,1474711,1559807581228.2434,4,2348224880,114,103507247,1323
218,218,0,1001,46000.0,771.0,0.0,360.0,1,zh-CN,29,5.0,Android,9.0.0,4,1584866,1559806504463.099,0,1143834741,12,2644467751,411
219,219,257860,1052,46000.0,2280.0,480.0,1080.0,0,zh-CN,69,2.0,Android,8.1.0,14,1356227,1559901259556.4062,0,2291506749,23,3989544915,1304
220,220,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.0.0,4,1706963,1559732621797.9646,0,673112618,121,2678022183,411
221,221,688496,1028,46001.0,1920.0,3.0,1080.0,1,zh-CN,144,6.0,Android,9,25,1969467,1559559844723.3213,7,3690656570,57,694496121,962
222,222,602437,1001,46000.0,2264.0,2.0,1080.0,1,zh-CN,244,2.0,Android,8.1.0,47,1846379,1559616354601.5645,1,2206252155,122,1554026688,1095
223,223,606905,761,46001.0,1920.0,0.0,1080.0,0,,54,6.0,android,8.0.0,9,1852925,1559633961192.491,0,3255305585,41,1021092788,791
224,224,193312,929,46000.0,1520.0,3.0,720.0,0,zh-CN,59,6.0,Android,8.1.0,78,1265992,1559967836706.0571,5,2634378602,16,1848654715,354
225,225,627333,1052,46000.0,1812.0,3.0,1080.0,1,zh,289,2.0,Android,8.0.0,56,1882516,1559653850873.5298,3,3958084903,123,140065659,354
226,226,563456,1223,46000.0,1358.0,0.0,720.0,0,,34,6.0,android,7.1.2,5,1789941,1559623089269.0889,0,1078954101,78,2064313386,430
227,227,0,1106,46000.0,0.0,0.0,0.0,0,,39,0.0,android,6.0.1,129,1639621,1559728136590.565,0,1006266591,21,4190764663,411
228,228,612303,1004,46003.0,2340.0,480.0,1080.0,1,zh,139,6.0,android,9,24,1860698,1559607840729.3584,7,2060645260,90,876774520,886
229,229,261143,938,46000.0,2280.0,3.0,1080.0,1,zh-CN,4,2.0,Android,8.1.0,1,1360851,1559902439023.265,11,1757356655,124,129322164,1285
230,230,681390,1034,46000.0,2340.0,480.0,1080.0,1,zh-CN,324,2.0,Android,8.1.0,64,1959460,1559537513635.8533,7,1461968700,125,2650303345,563
231,231,489734,1076,46003.0,2340.0,0.0,1080.0,1,zh-CN,64,6.0,android,9,0,1684221,1559749029499.3513,6,677282161,7,1510695983,696
232,232,43804,917,46000.0,2137.0,0.0,1080.0,1,zh_CN,154,2.0,android,9,0,1451758,1559828758243.18,0,1225374235,99,2669169514,392
233,233,291702,1055,46001.0,2340.0,0.0,1080.0,0,,9,2.0,android,Android_8.1.0,0,1403914,1559837870210.2532,0,1139025263,126,1947679611,1285
234,234,249574,884,46000.0,480.0,3.0,480.0,1,zh-CN,334,2.0,Android,8.0.0,67,1344722,1559865663651.4397,4,3542648949,13,3542648949,772
235,235,352199,1106,46000.0,2340.0,0.0,1080.0,1,Zh-CN,304,6.0,Android,8.1.0,61,1807526,1559652400786.1555,0,2841020533,10,729377063,449
236,236,205459,845,46000.0,2170.0,0.0,1080.0,1,zh-CN,184,2.0,Android,8.1.0,33,1283191,1559994913353.1824,0,1463532839,4,2190312380,1171
237,237,305756,761,0.0,1920.0,0.0,1080.0,0,,294,2.0,android,7.1.1,0,1423810,1559889288296.152,0,888956273,78,3784468015,1380
238,238,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1946808,1559538947231.9402,0,1292572476,122,2745131047,411
239,239,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,5.1.1,88,1036014,1560083423173.2024,0,676409968,127,4190764663,411
240,240,450133,761,46000.0,1800.0,0.0,1080.0,0,,54,6.0,android,4.4.4,9,1627958,1559709296360.6875,0,256346229,128,2047536170,829
241,241,511273,764,46000.0,1797.0,0.0,1080.0,0,,459,2.0,android,7.1.2,96,1715159,1559716387757.2383,0,793469151,129,1021092788,297
242,242,237918,845,46000.0,2287.0,0.0,1080.0,1,zh-CN,184,2.0,Android,9,33,1328548,1559851481700.574,0,2680946807,130,1449772939,829
243,243,682137,1199,46000.0,0.0,0.0,0.0,0,cn,104,2.0,android,6.0.1,18,1960546,1559561372353.6465,8,395816252,131,2329670524,1304
244,244,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1325471,1559919639096.6016,0,375482591,16,2728353831,411
245,245,614761,845,46000.0,1080.0,0.0,2016.0,0,zh-CN,184,6.0,Android,7.1.1,33,1864262,1559622155900.2969,0,3120726708,132,2984270198,335
246,246,88664,1076,46003.0,1920.0,0.0,1080.0,0,zh-CN,64,2.0,android,8.0.0,0,1120440,1560059574043.2957,5,1516114799,10,952438378,696
247,247,621535,1172,46000.0,1080.0,0.0,2280.0,1,,174,2.0,android,8.1.0,0,1874009,1559582654593.569,8,2722457771,133,2326515004,1133
248,248,474034,893,0.0,0.0,0.0,0.0,0,,49,2.0,android,6.0,0,1661790,1559697110158.8894,4,3707771675,77,2864801071,772
249,249,9799,1199,46000.0,2196.0,3.0,1080.0,0,zh-CN,364,2.0,Android,8.1.0,72,1013137,1560062968031.0342,3,2422143524,80,3312733034,1247
250,250,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1397866,1559859691521.9978,0,2010872177,19,2627690535,411
251,251,324655,1076,46000.0,2248.0,0.0,1080.0,0,zh-CN,64,6.0,android,9,0,1450725,1559805085098.6968,5,589858933,17,1510695983,1323
252,252,22288,1052,46000.0,1356.0,480.0,720.0,0,zh-CN,69,2.0,Android,6.0,14,1029993,1560080646770.4482,0,3748866415,73,4106985427,810
253,253,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,5.1.1,6,1212672,1559966266377.0051,0,3688369265,52,4190764663,411
254,254,176866,761,46000.0,1920.0,0.0,1080.0,0,,54,6.0,android,7.1.1,9,1242812,1559976631822.1836,0,2036361439,16,1829432362,1380
255,255,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,8.1.0,416,1908446,1559565521137.7517,0,1425497527,134,4226743927,411
256,256,359579,1004,46000.0,2340.0,480.0,1080.0,1,zh,139,2.0,android,9,24,1499519,1559821618809.9763,7,265294363,30,876774520,1171
257,257,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1616651,1559684828376.5613,0,2383957983,7,2627690535,411
258,258,695997,893,0.0,0.0,0.0,0.0,1,,49,2.0,android,8.1,0,1980094,1559540635252.674,4,695736176,54,490956079,886
259,259,442761,1199,46000.0,0.0,0.0,0.0,1,cn,104,2.0,android,9,18,1617636,1559735637763.6665,8,455250543,83,2329670524,316
260,260,241745,1076,46000.0,2340.0,0.0,1080.0,1,zh-CN,64,6.0,android,9,0,1333879,1559879752904.286,5,952068319,7,3868593770,1361
261,261,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,8.1.0,112,1858040,1559615573332.1023,0,3005558587,135,4190764663,411
262,262,54873,788,46000.0,1920.0,480.0,1080.0,0,zh-CN,194,2.0,Android,5.1,35,1074096,1560039968257.2285,5,3956912245,0,2970246703,354
263,263,189090,1004,46000.0,2280.0,480.0,1080.0,1,zh,139,2.0,android,8.1,24,1260003,1560002190967.1519,7,3221876600,101,876774520,297
264,264,258722,1106,46000.0,720.0,0.0,1280.0,0,Zh-CN,509,2.0,Android,4.3,111,1357422,1559877052964.1108,0,1432327285,26,397893671,1114
265,265,157701,917,46000.0,1424.0,0.0,720.0,0,zh-CN,14,2.0,Android,8.1.0,2,1215925,1559948752049.4546,3,1882342695,136,2661244967,1304
266,266,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,7.1.1,237,1242189,1559985945864.5083,0,4096314807,137,4190764663,411
267,267,0,1001,46000.0,772.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1805347,1559640605342.2598,0,2621835626,32,2745131047,411
268,268,188342,1052,46000.0,1360.0,0.0,720.0,0,,234,2.0,android,7.1.1,44,1258924,1559926343110.1057,0,2978185255,138,1675404212,1190
269,269,100011,1199,46000.0,720.0,2.0,1424.0,0,zh-CN,364,2.0,Android,8.1.0,72,1135986,1560031133041.0454,3,3869918589,139,3312733034,1076
270,270,246961,917,46000.0,1424.0,0.0,720.0,0,,94,2.0,android,8.1.0,0,1341140,1559921887657.9924,5,314617205,140,2490130727,1247
271,271,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,6.0.1,8,1617098,1559664076701.1963,0,2741087605,141,4226743927,411
272,272,604260,1223,46000.0,1920.0,0.0,1080.0,0,,34,2.0,android,4.4.4,5,1849036,1559637579564.6594,0,1118481525,139,2111611828,449
273,273,102163,941,-1.0,0.0,0.0,0.0,1,,224,6.0,android,3.9.0,42,1138949,1560092609154.425,0,1750042741,13,131824507,487
274,274,657585,1001,0.0,2280.0,0.0,1080.0,0,,29,2.0,android,8.1.0,0,1925941,1559491350099.5557,3,2930129211,71,2661244967,848
275,275,316092,1076,46003.0,2340.0,0.0,1080.0,0,zh-CN,64,6.0,android,8.1.0,0,1438503,1559855657704.6016,5,4097666084,142,952438378,943
276,276,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1721887,1559748157971.3423,0,1972703856,143,2728353831,411
277,277,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1142026,1560033008538.9988,0,444960122,144,2610913319,411
278,278,101674,1052,46001.0,1920.0,326.0,1080.0,1,zh-CN,159,6.0,Android,8.1,27,1138276,1560058635056.9326,8,546545213,-1,951340212,772
279,279,284087,1199,46000.0,0.0,0.0,0.0,1,cn,104,2.0,android,6.0.1,18,1393168,1559914196187.9717,8,719595383,145,2329670524,677
280,280,155903,1055,46000.0,1812.0,0.0,1080.0,1,,9,5.0,android,Android_8.0.0,0,1213466,1559971595144.413,0,1301506271,12,1947679611,943
281,281,492457,761,46000.0,1920.0,0.0,1080.0,0,,54,2.0,android,6.0.1,9,1688165,1559681235738.7764,0,878092983,131,1641849780,791
282,282,351027,761,46000.0,1184.0,0.0,720.0,1,,54,6.0,android,7.0,9,1487444,1559834129607.1948,0,372803701,41,1477110826,506
283,283,141314,938,46000.0,1520.0,2.0,720.0,1,zh-CN,4,2.0,Android,8.1.0,1,1193063,1559949093274.2493,11,1564929834,62,129322164,1076
284,284,600274,1199,46000.0,0.0,0.0,0.0,0,cn,104,2.0,android,9,18,1843239,1559585296613.5112,8,1693988985,81,2329670524,848
285,285,0,1106,46000.0,0.0,0.0,0.0,0,,39,0.0,android,4.4.2,55,1287662,1559955442769.0017,0,465226423,69,4190764663,411
286,286,684953,1052,46000.0,1424.0,326.0,720.0,0,zh-CN,159,6.0,Android,8.1,27,1964497,1559558289770.1567,8,1371888170,146,951340212,1019
287,287,560809,761,46000.0,1920.0,0.0,1080.0,0,,54,2.0,android,4.4.4,9,1786167,1559661397909.2986,0,1603669104,147,1326115882,1133
288,288,216777,1052,46000.0,1280.0,320.0,720.0,1,zh-CN,249,6.0,android,8.0.0,0,1299180,1559987155635.2354,2,3275757935,51,2787401775,1380
289,289,197353,1052,46001.0,2016.0,326.0,1080.0,1,zh-CN,159,2.0,Android,8.1,27,1271652,1560000398254.929,8,2492844727,148,2191936692,791
290,290,36048,1052,46000.0,1920.0,326.0,1080.0,1,zh-CN,159,2.0,Android,7.1,27,1048547,1560061826506.3103,8,764221040,93,951340212,1171
291,291,656843,1199,46000.0,0.0,0.0,0.0,0,cn,104,6.0,android,8.1.0,18,1924883,1559532517391.0974,8,426018933,57,2329670524,791
292,292,400789,761,46000.0,1920.0,0.0,1080.0,0,,54,2.0,android,5.1,9,1557903,1559829454923.8188,0,3364760688,109,1477110826,449
293,293,589938,1028,46001.0,2128.0,3.0,1080.0,1,zh-CN,144,2.0,Android,9,25,1828296,1559644897314.8333,7,3822667377,149,617946483,1285
294,294,272012,938,46000.0,854.0,2.0,480.0,0,zh-CN,4,2.0,Android,4.4.4,1,1376067,1559866761672.8486,11,4173773175,94,129322164,582
295,295,587082,1082,-1.0,1460.0,0.0,720.0,1,,1049,2.0,android,,0,1824118,1559631629997.478,0,2511519965,49,3334421115,563
296,296,252421,893,0.0,0.0,0.0,0.0,0,,19,6.0,android,8.1,0,1348701,1559886282128.3872,4,3539286385,30,3863045423,715
297,297,57618,1004,46001.0,2244.0,480.0,1080.0,1,zh,139,2.0,android,9,24,1077877,1560037987601.6802,7,3262869622,0,876774520,1019
298,298,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,5.0,Android,9.0.0,4,1172193,1559983488575.3943,0,3609102453,21,2678022183,411
299,299,550435,788,46000.0,1436.0,320.0,720.0,0,zh-CN,194,2.0,Android,8.1.0,35,1771393,1559651267034.7146,5,3970011509,150,1083399727,601
300,300,62282,1076,46000.0,2340.0,0.0,1080.0,1,zh-CN,64,6.0,android,9,0,1084271,1560079910246.2307,5,4180369530,8,968590437,1266
301,301,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1608382,1559714414287.7332,0,2625767786,151,2594136103,411
302,302,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.0.0,4,1640034,1559712692743.5981,0,3781278135,152,2711576615,411
303,303,429052,1199,46000.0,0.0,0.0,0.0,0,cn,104,6.0,android,7.1.1,18,1598289,1559810141951.583,8,133587312,17,2329670524,696
304,304,515364,761,46000.0,960.0,0.0,540.0,0,,54,6.0,android,5.1.1,9,1721059,1559724409090.0315,0,1175415007,28,1896541226,905
305,305,580996,941,-1.0,0.0,0.0,0.0,1,,224,6.0,android,3.8.6,42,1815281,1559656471675.4924,0,2494873821,153,433814395,658
306,306,275885,917,46000.0,2214.0,0.0,1080.0,0,,94,2.0,android,9,0,1381519,1559911197472.4792,5,4272794151,154,2490130727,1171
307,307,303779,743,46000.0,2190.0,2.0,1080.0,1,zh_CN,239,6.0,Android,4.1,45,1421034,1559837480673.25,v1,3145752113,155,2536795695,335
308,308,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,9.0.0,4,1329666,1559905301595.491,0,914718071,3,2745131047,411
309,309,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1817932,1559609799805.9656,0,2164589937,41,2627690535,411
310,310,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1728789,1559682395031.4932,0,211746704,156,2694799399,411
311,311,0,1001,46000.0,640.0,0.0,360.0,1,zh-CN,29,5.0,Android,5.1.1,4,1452438,1559777017199.3281,0,1360498612,52,2728353831,411
312,312,0,1001,46000.0,640.0,0.0,360.0,0,zh-CN,29,2.0,Android,5.1.1,4,1057972,1560049122868.7217,0,2710919647,103,2610913319,411
313,313,428011,1052,46000.0,1280.0,320.0,720.0,1,zh,249,2.0,Android,9,53,1596755,1559815358967.6543,1,3868861355,157,2047788921,1323
314,314,240027,764,0.0,604.0,0.0,360.0,0,,534,2.0,android,7.0,0,1331487,1559860978004.0403,1,2040787934,158,1710773044,810
315,315,0,1001,46000.0,786.0,0.0,393.0,0,zh-CN,29,5.0,Android,9.0.0,4,1667888,1559722046251.8896,0,1849526389,23,2745131047,411
316,316,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1005746,1560049402521.9512,0,1648330869,0,2694799399,411
317,317,0,1106,46000.0,0.0,0.0,0.0,0,,39,0.0,android,5.1,443,1374886,1559917335525.2258,0,4079706234,8,4190764663,411
318,318,687814,938,46003.0,1424.0,2.0,720.0,1,zh-CN,4,2.0,Android,8.1.0,1,1968540,1559567325744.4363,11,3928982055,159,129322164,1304
319,319,706368,941,-1.0,0.0,0.0,0.0,0,,74,6.0,android,,16,1994995,1559550744341.7107,0,2167918042,63,131824507,791
320,320,379840,1052,46000.0,2280.0,480.0,1080.0,1,zh-CN,69,2.0,Android,8.1.0,14,1528203,1559829153392.46,0,271157365,36,4106985427,354
321,321,443588,1106,46003.0,1540.0,0.0,720.0,1,Zh-CN,304,2.0,Android,9,61,1618798,1559716930855.7502,0,17210660,15,3584385063,886
322,322,53097,1052,46001.0,1920.0,480.0,1080.0,1,zh-CN,249,5.0,android,7.1.2,0,1071620,1560088931693.0278,2,1959202673,160,1898209327,544
323,323,244547,1199,46000.0,0.0,0.0,0.0,0,cn,104,2.0,android,8.1.0,18,1337787,1559906229131.9016,8,3537706607,11,2329670524,715
324,324,220564,761,46001.0,1280.0,0.0,720.0,0,,54,2.0,android,6.0.1,9,1304425,1559873505415.2458,0,1380058543,161,3875513268,886
325,325,370438,1052,46000.0,1776.0,480.0,1080.0,1,zh-CN,249,2.0,android,8.0.0,0,1514823,1559800147209.5852,2,339415332,112,1898209327,1304
326,326,0,1106,46000.0,0.0,0.0,0.0,0,,39,0.0,android,7.0,1387,1434556,1559872920241.8115,0,158238837,96,4190764663,411
327,327,680412,788,46003.0,2340.0,480.0,1080.0,0,zh-CN,194,6.0,Android,9,35,1958079,1559493540705.125,5,966314716,33,3234160175,1133
328,328,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,4.4.4,226,1300487,1559915465651.1394,0,559390235,108,4190764663,411
329,329,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1149107,1560061020947.1067,0,1514044342,121,2594136103,411
330,330,251216,980,46000.0,1080.0,0.0,2280.0,1,zh-CN,499,2.0,Android,8.1.0,109,1347057,1559919237054.134,0,927259358,160,618629303,506
331,331,384706,917,46003.0,1356.0,0.0,720.0,0,,204,2.0,android,8.1.0,0,1535117,1559793305519.9902,4,621893674,162,510026023,1304
332,332,141322,845,46000.0,1520.0,0.0,720.0,0,zh-CN,184,2.0,Android,8.1.0,33,1193071,1559961223560.4736,0,411083893,163,2355218315,1266
333,333,520889,1223,46001.0,2016.0,0.0,1080.0,0,,34,2.0,android,7.1.1,5,1729015,1559665021527.4243,0,165044346,34,3338642356,373
334,334,85649,1052,46000.0,1200.0,326.0,720.0,1,zh-CN,159,2.0,Android,8.0,27,1116235,1560065902689.9412,8,2843810159,51,2039942250,905
335,335,174201,758,0.0,1920.0,0.0,1080.0,1,zh,149,2.0,android,8.1,26,1239126,1559955298058.9922,0,2040923172,64,1036300166,544
336,336,505509,761,46000.0,1280.0,0.0,720.0,1,,54,6.0,android,6.0.1,9,1706760,1559741040789.154,0,3382222397,95,2030758954,848
337,337,49776,929,46003.0,2280.0,3.0,1080.0,0,zh-CN,59,2.0,Android,8.1.0,11,1067101,1560065936254.4575,5,1772039083,30,1848654715,715
338,338,137168,917,46000.0,2120.0,0.0,1080.0,0,zh-CN,14,2.0,Android,9.0.0,2,1187287,1559924800309.8484,3,580081887,117,2661244967,734
339,339,0,1106,46000.0,0.0,0.0,0.0,0,,39,6.0,android,8.1.0,6,1923339,1559562560719.25,0,4250560735,52,4260298359,411
340,340,651615,1076,46000.0,2280.0,0.0,1080.0,1,zh-CN,64,2.0,android,8.1.0,0,1917447,1559492425922.0576,5,3004136619,164,1510695983,582
341,341,467238,941,-1.0,0.0,0.0,0.0,1,,224,2.0,android,3.9.0,42,1652141,1559727499140.8877,0,2467665525,134,131824507,525
342,342,43458,761,46000.0,1920.0,0.0,1080.0,0,,54,6.0,android,7.0,9,1058548,1560053551040.9187,0,1210878069,23,3892290484,449
343,343,213200,893,0.0,0.0,0.0,0.0,0,,49,2.0,android,6.0,0,1294101,1559995789830.5088,4,3377100918,70,2961728815,582
344,344,365924,917,46000.0,2196.0,0.0,1080.0,0,,94,6.0,android,8.1.0,0,1508365,1559819974681.5042,4,872048863,21,3010814247,468
345,345,195709,761,46000.0,1920.0,0.0,1080.0,0,,54,2.0,android,5.1.1,9,1269386,1559927275425.1177,0,99114719,26,1608295348,1019
346,346,235033,761,46000.0,1776.0,0.0,1080.0,1,,54,2.0,android,5.1.1,9,1324440,1559894663831.6482,0,3812718710,70,3355419572,1019
347,347,167099,1106,46003.0,1280.0,0.0,720.0,1,Zh-CN,509,6.0,Android,9,111,1229004,1559983219151.6985,0,2053464176,36,729377063,1361
348,348,237809,917,0.0,1920.0,0.0,1080.0,1,zh,229,2.0,android,6.0.1,0,1328387,1559896974618.2195,0,1162424170,11,1293300341,829
349,349,573512,1064,46000.0,1280.0,0.0,720.0,0,zh,284,2.0,android,4.3,54,1804418,1559597062494.9194,3,691935344,93,3002559271,620
350,350,328214,893,-1.0,0.0,0.0,0.0,1,,89,6.0,android,9,17,1455693,1559791551835.336,0,714382909,23,1686309018,582
